Entity,Code,Year,Coal Production - EJ,Gas Production - EJ,Oil Production - Tonnes
Czechia,CZE,1990,1.5194105627029197,,
Czechia,CZE,1991,1.41997511951119,,
Czechia,CZE,1992,1.31536341416309,,
Czechia,CZE,1993,1.28770854694423,,
Czechia,CZE,1994,1.17663189516,,
Czechia,CZE,1995,1.1399233895069598,,
Czechia,CZE,1996,1.1535605243011398,,
Czechia,CZE,1997,1.1709966782619299,,
Czechia,CZE,1998,1.09281048444,,
Czechia,CZE,1999,0.9685529593199991,,
Czechia,CZE,2000,1.0487347848000002,,
Czechia,CZE,2001,1.0612313361,,
Czechia,CZE,2002,1.015502436612,,
Czechia,CZE,2003,1.0209600978839999,,
Czechia,CZE,2004,0.980025902513758,,
Czechia,CZE,2005,0.9868276714319999,,
Czechia,CZE,2006,0.999035835948001,,
Czechia,CZE,2007,0.996626039472001,,
Czechia,CZE,2008,0.953970251183999,,
Czechia,CZE,2009,0.873086257475999,,
Czechia,CZE,2010,0.8724336609600009,,
Czechia,CZE,2011,0.879853842863999,,
Czechia,CZE,2012,0.8492539870440009,,
Czechia,CZE,2013,0.744329890152,,
Czechia,CZE,2014,0.7115377839839999,,
Czechia,CZE,2015,0.7083186372,,
Czechia,CZE,2016,0.674480417184,,
Czechia,CZE,2017,0.639843104519999,,
Czechia,CZE,2018,0.61563272418,,
Czechia,CZE,2019,0.565099932418852,,
Denmark,DNK,1970,,0,
Denmark,DNK,1971,,0,
Denmark,DNK,1972,,0,0.0977303070761015
Denmark,DNK,1973,,0,0.14619492656875802
Denmark,DNK,1974,,0,0.0974632843791722
Denmark,DNK,1975,,0,0.14619492656875802
Denmark,DNK,1976,,0,0.195460614152203
Denmark,DNK,1977,,0,0.48731642189586105
Denmark,DNK,1978,,0,0.38985313751668893
Denmark,DNK,1979,,0,0.38985313751668893
Denmark,DNK,1980,,0,0.2931909212283039
Denmark,DNK,1981,,0,0.7309746328437919
Denmark,DNK,1982,,0,1.6568758344459298
Denmark,DNK,1983,,0,2.0954606141522
Denmark,DNK,1984,,0.00870696,2.29666221628838
Denmark,DNK,1985,,0.04210866,2.92389853137517
Denmark,DNK,1986,,0.07141959,3.60614152202937
Denmark,DNK,1987,,0.091029015,4.53204272363151
Denmark,DNK,1988,,0.089903115,4.69105473965287
Denmark,DNK,1989,,0.11529216,5.45794392523365
Denmark,DNK,1990,,0.11773161,5.89652870493992
Denmark,DNK,1991,,0.14791764127139997,6.91989319092123
Denmark,DNK,1992,,0.15407638433991,7.671829105473959
Denmark,DNK,1993,,0.16903044443754003,8.18691588785047
Denmark,DNK,1994,,0.183145176522,9.01535380507343
Denmark,DNK,1995,,0.19830618304442998,9.06408544726302
Denmark,DNK,1996,,0.24096680024472003,10.1639519359146
Denmark,DNK,1997,,0.294980849793,11.2082777036048
Denmark,DNK,1998,,0.28392119256474,11.598130841121499
Denmark,DNK,1999,,0.29106008682740997,14.570761014686198
Denmark,DNK,2000,,0.30598150749687003,17.7380507343124
Denmark,DNK,2001,,0.31458060192339005,16.958611481976
Denmark,DNK,2002,,0.31832314521994504,18.0794392523364
Denmark,DNK,2003,,0.30155593582250395,17.9332443257677
Denmark,DNK,2004,,0.35552990967999804,19.057409879839803
Denmark,DNK,2005,,0.39286833795381504,18.51683
Denmark,DNK,2006,,0.3903465248613,16.83866
Denmark,DNK,2007,,0.34614614049909004,15.168849
Denmark,DNK,2008,,0.37764416237352,14.035467
Denmark,DNK,2009,,0.31524306944284003,12.902931
Denmark,DNK,2010,,0.30729379562043996,12.156576
Denmark,DNK,2011,,0.246856425900179,10.94062
Denmark,DNK,2012,,0.215683018325445,9.979991
Denmark,DNK,2013,,0.179049074608985,8.682906
Denmark,DNK,2014,,0.17282355580999698,8.130409
Denmark,DNK,2015,,0.172567629429397,7.689812
Denmark,DNK,2016,,0.16920369538140803,6.924374
Denmark,DNK,2017,,0.18180103059695496,6.736967
Denmark,DNK,2018,,0.15453940968927402,5.6468620000000005
Denmark,DNK,2019,,0.11529204405058001,5.017233999999999
Ecuador,ECU,1965,,,0.42878120411160103
Ecuador,ECU,1966,,,0.375183553597651
Ecuador,ECU,1967,,,0.3215859030837
Ecuador,ECU,1968,,,0.268722466960352
Ecuador,ECU,1969,,,0.2143906020558
Ecuador,ECU,1970,,,0.2143906020558
Ecuador,ECU,1971,,,0.2143906020558
Ecuador,ECU,1972,,,4.1920704845815004
Ecuador,ECU,1973,,,11.2019089574156
Ecuador,ECU,1974,,,9.48678414096916
Ecuador,ECU,1975,,,8.62922173274596
Ecuador,ECU,1976,,,10.103964757709301
Ecuador,ECU,1977,,,9.83983556129424
Ecuador,ECU,1978,,,10.889656438300701
Ecuador,ECU,1979,,,11.5328282444681
Ecuador,ECU,1980,,,11.0269801002582
Ecuador,ECU,1981,,,11.3720352929262
Ecuador,ECU,1982,,,11.3720352929262
Ecuador,ECU,1983,,,12.8191718568029
Ecuador,ECU,1984,,,13.943589974175902
Ecuador,ECU,1985,,,15.223301863385501
Ecuador,ECU,1986,,,15.866473669552901
Ecuador,ECU,1987,,,9.38892222391007
Ecuador,ECU,1988,,,16.5011328877412
Ecuador,ECU,1989,,,15.2403995138994
Ecuador,ECU,1990,,,15.5227556331966
Ecuador,ECU,1991,,,16.3045882576333
Ecuador,ECU,1992,,,17.455699954428102
Ecuador,ECU,1993,,,18.7258159147299
Ecuador,ECU,1994,,,20.601733682718102
Ecuador,ECU,1995,,,20.999049369588302
Ecuador,ECU,1996,,,20.9268992556585
Ecuador,ECU,1997,,,21.0841125373437
Ecuador,ECU,1998,,,20.4409407311763
Ecuador,ECU,1999,,,20.333745430148397
Ecuador,ECU,2000,,,21.592452529242
Ecuador,ECU,2001,,,21.9086403109018
Ecuador,ECU,2002,,,21.0732100359512
Ecuador,ECU,2003,,,22.4667489493139
Ecuador,ECU,2004,,,28.332706972504898
Ecuador,ECU,2005,,,28.5768811079042
Ecuador,ECU,2006,,,28.7740999581245
Ecuador,ECU,2007,,,27.456051034482797
Ecuador,ECU,2008,,,27.1889477948251
Ecuador,ECU,2009,,,26.114913413337398
Ecuador,ECU,2010,,,26.116052723175898
Ecuador,ECU,2011,,,26.8092805495468
Ecuador,ECU,2012,,,27.098113548954395
Ecuador,ECU,2013,,,28.242779700795
Ecuador,ECU,2014,,,29.8299815782673
Ecuador,ECU,2015,,,29.1086085345081
Ecuador,ECU,2016,,,29.473041226138
Ecuador,ECU,2017,,,28.477105596182103
Ecuador,ECU,2018,,,27.722829847723897
Ecuador,ECU,2019,,,28.460511480029396
Egypt,EGY,1965,,,6.478
Egypt,EGY,1966,,,6.257000000000001
Egypt,EGY,1967,,,5.581
Egypt,EGY,1968,,,8.577
Egypt,EGY,1969,,,12.295
Egypt,EGY,1970,,0.00294525,16.404
Egypt,EGY,1971,,0.00294525,14.952
Egypt,EGY,1972,,0.00246015,10.72
Egypt,EGY,1973,,0.00197505,8.479
Egypt,EGY,1974,,0.002079,7.452999999999999
Egypt,EGY,1975,,0.0017324999999999999,11.734000000000002
Egypt,EGY,1976,,0.013166999999999998,16.61
Egypt,EGY,1977,,0.015939,20.9
Egypt,EGY,1978,,0.025641000000000004,25.19
Egypt,EGY,1979,,0.038807999999999995,26.14
Egypt,EGY,1980,,0.075537,29.78
Egypt,EGY,1981,,0.08454600000000001,32.152
Egypt,EGY,1982,,0.0925155,33.314
Egypt,EGY,1983,,0.10845450000000001,36.43
Egypt,EGY,1984,,0.139293,41.836000000000006
Egypt,EGY,1985,,0.1708245,45.067
Egypt,EGY,1986,,0.196812,41.135
Egypt,EGY,1987,,0.217602,46.248999999999995
Egypt,EGY,1988,,0.23977800000000002,44.233999999999995
Egypt,EGY,1989,,0.268191,44.521
Egypt,EGY,1990,,0.2796255,45.498999999999995
Egypt,EGY,1991,,0.31462199999999996,45.418
Egypt,EGY,1992,,0.34026300000000004,45.985
Egypt,EGY,1993,,0.3911985,47.527
Egypt,EGY,1994,,0.41926499999999994,46.497
Egypt,EGY,1995,,0.433125,46.588
Egypt,EGY,1996,,0.460845,45.08
Egypt,EGY,1997,,0.47123999999999994,43.792
Egypt,EGY,1998,,0.4851,42.961999999999996
Egypt,EGY,1999,,0.58212,41.361000000000004
Egypt,EGY,2000,,0.72765,38.9170634730539
Egypt,EGY,2001,,0.87318,37.600092814371294
Egypt,EGY,2002,,0.945945,37.2405664670659
Egypt,EGY,2003,,1.042965,37.0724790419162
Egypt,EGY,2004,,1.14345,34.8406567664671
Egypt,EGY,2005,,1.472625,33.167281437125695
Egypt,EGY,2006,,1.895355,33.161696617964104
Egypt,EGY,2007,,1.9296585,33.81
Egypt,EGY,2008,,2.0433105,34.654371257484996
Egypt,EGY,2009,,2.1722085,35.26
Egypt,EGY,2010,,2.1247380000000002,35.03
Egypt,EGY,2011,,2.129158109925,34.5989913885375
Egypt,EGY,2012,,2.109534532875,34.7260871596626
Egypt,EGY,2013,,1.94273412795,34.3610529547328
Egypt,EGY,2014,,1.690597755,35.140197286834805
Egypt,EGY,2015,,1.5332625,35.431
Egypt,EGY,2016,,1.449063,33.835
Egypt,EGY,2017,,1.7572553524291998,32.178000000000004
Egypt,EGY,2018,,2.10809975690918,34.1927508740497
Egypt,EGY,2019,,2.33779306728516,33.550494786261396
Equatorial Guinea,GNQ,1992,,,0.0993215739484396
Equatorial Guinea,GNQ,1993,,,0.247625508819539
Equatorial Guinea,GNQ,1994,,,0.247625508819539
Equatorial Guinea,GNQ,1995,,,0.346675712347354
Equatorial Guinea,GNQ,1996,,,0.8442333785617371
Equatorial Guinea,GNQ,1997,,,2.97150610583446
Equatorial Guinea,GNQ,1998,,,4.110583446404339
Equatorial Guinea,GNQ,1999,,,4.95251017639077
Equatorial Guinea,GNQ,2000,,,5.696991297431341
Equatorial Guinea,GNQ,2001,,,9.3550355588827
Equatorial Guinea,GNQ,2002,,,11.101820053338301
Equatorial Guinea,GNQ,2003,,,12.722187456136197
Equatorial Guinea,GNQ,2004,,,16.5617012118093
Equatorial Guinea,GNQ,2005,,,17.4685234854138
Equatorial Guinea,GNQ,2006,,,17.2458757334101
Equatorial Guinea,GNQ,2007,,,17.729764595642802
Equatorial Guinea,GNQ,2008,,,17.5806557540186
Equatorial Guinea,GNQ,2009,,,15.6414547402423
Equatorial Guinea,GNQ,2010,,,14.455148803647099
Equatorial Guinea,GNQ,2011,,,14.174050642519
Equatorial Guinea,GNQ,2012,,,15.163405772170698
Equatorial Guinea,GNQ,2013,,,13.234748768145302
Equatorial Guinea,GNQ,2014,,,13.2792413928761
Equatorial Guinea,GNQ,2015,,,12.1450261834699
Equatorial Guinea,GNQ,2016,,,10.4174095851944
Equatorial Guinea,GNQ,2017,,,8.96622667946083
Equatorial Guinea,GNQ,2018,,,8.69750240623104
Equatorial Guinea,GNQ,2019,,,8.19467455422681
Europe,,1965,,,39.006
Europe,,1966,,,39.626
Europe,,1967,,,40.916
Europe,,1968,,,41.519
Europe,,1969,,,42.044
Europe,,1970,,3.7775117088239996,41.989
Europe,,1971,,4.614597419304,41.622780748663104
Europe,,1972,,5.5577772466,43.147436189428994
Europe,,1973,,6.252572392184,43.395692252771994
Europe,,1974,,6.944928072648,43.6333509849139
Europe,,1975,,7.2227675952479995,52.3327885094565
Europe,,1976,,7.684362995052,66.90906489222711
Europe,,1977,,7.908535928956,92.7889955662809
Europe,,1978,,8.08910079123,111.510510891527
Europe,,1979,,8.358629434062001,137.290372990913
Europe,,1980,,8.227964159494,143.377821282464
Europe,,1981,18.8581201840179,8.091963356084,151.126315341855
Europe,,1982,19.720028677623603,7.640585524537999,168.16439212277902
Europe,,1983,19.4652801780162,7.808002023107999,188.717102125302
Europe,,1984,17.885137418490103,7.92569014845,204.64542894116002
Europe,,1985,23.493053549994997,9.63840264739568,217.304719632543
Europe,,1986,23.9438356525705,9.30079931034434,221.14019123282299
Europe,,1987,23.575064757388397,9.35800061438361,225.14432015278499
Europe,,1988,23.2696242994141,8.83848811565437,223.042596865594
Europe,,1989,22.3555884744183,8.914398569027421,217.35903374297902
Europe,,1990,20.5494910712211,8.75506194646894,223.143580198264
Europe,,1991,18.652773033206802,9.04989341853618,234.27613808887997
Europe,,1992,17.6917289247176,8.92375487674216,249.387531659223
Europe,,1993,16.0723634186174,9.28267589503684,261.012258361204
Europe,,1994,14.611629382127699,9.28840954791174,303.07731503502004
Europe,,1995,14.4715805058211,9.58557565875226,315.181772731268
Europe,,1996,13.7280178407407,10.7978175103721,331.157220352372
Europe,,1997,13.7336091958938,10.638998137962801,331.143308012092
Europe,,1998,12.5769311290377,10.601912392462198,328.292241516301
Europe,,1999,12.0614326401161,10.891791839332301,333.495158313388
Europe,,2000,11.621856206295801,11.157300827339801,335.403837986301
Europe,,2001,11.533810550339199,11.3001790291497,326.06507597628797
Europe,,2002,11.4333076354405,11.6185628945907,324.030027446313
Europe,,2003,11.3460965498268,11.741415682858902,310.118521096216
Europe,,2004,10.992961215536198,12.1467501878708,296.700602780087
Europe,,2005,10.754581110348001,11.7928942109035,273.02217618053
Europe,,2006,10.715821898686801,11.533381296549098,252.42756956782398
Europe,,2007,10.5123820142518,11.025697215461399,240.115371516852
Europe,,2008,10.270832154336599,11.5368621753485,228.62390960835
Europe,,2009,9.71256344492101,10.933403502712801,215.90963716574902
Europe,,2010,9.59982250428856,11.1734968674087,199.776735860812
Europe,,2011,9.940375446484529,10.2530840353228,182.27108500845299
Europe,,2012,9.964113489276679,10.3504008193246,167.484674126958
Europe,,2013,9.43463606755516,10.0808998488597,158.849923184784
Europe,,2014,8.60293375108276,9.597508046472369,159.596218976589
Europe,,2015,7.89520016573182,9.39420796188824,166.448380298573
Europe,,2016,7.5486647278183305,9.357612093136439,167.707989409734
Europe,,2017,7.2481165492967,9.4596661928476,164.852330035418
Europe,,2018,7.284810718889299,9.04360972202111,163.164320231277
Europe,,2019,6.51899997511902,8.491605101209151,157.80085573966298
Europe (other),,1965,,,23.823
Europe (other),,1966,,,24.623
Europe (other),,1967,,,25.648000000000003
Europe (other),,1968,,,26.273000000000003
Europe (other),,1969,,,26.822
Europe (other),,1970,,0.525883071024,26.654
Europe (other),,1971,,0.549667247004,25.671999999999997
Europe (other),,1972,,0.5768530524000001,25.464000000000002
Europe (other),,1973,,0.622022489784,25.574
Europe (other),,1974,,0.6357646680479999,25.478
Europe (other),,1975,,0.631996062948,25.180999999999997
Europe (other),,1976,,0.650449544652,24.51
Europe (other),,1977,,0.701964762156,23.746
Europe (other),,1978,,0.74424683718,24.14
Europe (other),,1979,,0.7199470815119999,25.116999999999997
Europe (other),,1980,,0.6919620144840001,23.86
Europe (other),,1981,1.43334639447156,0.661606456824,23.002
Europe (other),,1982,1.51122016887038,0.681217403328,24.061999999999998
Europe (other),,1983,1.52844336576202,0.672707930148,25.94
Europe (other),,1984,1.5628175727231002,0.6778472949,26.113000000000003
Europe (other),,1985,1.8459190193217798,0.6855586509632919,33.927
Europe (other),,1986,1.8702531129333202,0.62963552838531,34.219
Europe (other),,1987,1.7435427960727599,0.6381673718213101,33.177
Europe (other),,1988,1.5892034701297502,0.615011054844637,32.236999999999995
Europe (other),,1989,1.62784696062233,0.6327625106239649,31.055
Europe (other),,1990,1.58227274446616,0.585746295707965,30.695999999999998
Europe (other),,1991,1.40471513697674,0.59105151079646,30.914
Europe (other),,1992,1.33924245421209,0.575007604380531,29.236
Europe (other),,1993,1.17972949396483,0.5948688091238941,26.939
Europe (other),,1994,1.06181722684321,0.5543325117345129,27.068
Europe (other),,1995,1.0687668688288299,0.574078656238938,25.636999999999997
Europe (other),,1996,1.0480513662695201,0.533464865238938,24.284000000000002
Europe (other),,1997,1.09720166888764,0.48480665799999995,23.1261
Europe (other),,1998,0.988424650321746,0.44419593700000004,22.2859
Europe (other),,1999,0.9293958777592571,0.41854988200000004,20.757696
Europe (other),,2000,0.9112826678159359,0.401809307848299,20.633705
Europe (other),,2001,0.9220682270053271,0.3906176540206529,20.517167
Europe (other),,2002,0.954158867152685,0.38930461903462105,21.266234
Europe (other),,2003,1.0280382335769,0.37350995503552603,21.502044
Europe (other),,2004,0.9222535708038929,0.390555029413292,21.102315
Europe (other),,2005,0.915532211216979,0.36709706081778004,20.03772012
Europe (other),,2006,0.9985292019555,0.38897112098081393,19.631149
Europe (other),,2007,0.634851781968204,0.360036281649437,19.5730963631413
Europe (other),,2008,0.6399897633877281,0.340025762422762,18.6223704545715
Europe (other),,2009,0.647442908078072,0.333047453449898,17.572255653769
Europe (other),,2010,0.660120515915698,0.3365503707509989,16.8607063618993
Europe (other),,2011,0.659360712140247,0.332990158397997,16.6515633605618
Europe (other),,2012,0.587359232984604,0.301352009289362,16.7014474218974
Europe (other),,2013,0.685418353497163,0.257646618345093,17.117245816661903
Europe (other),,2014,0.6574024363961372,0.22795016770949103,16.9202459902551
Europe (other),,2015,0.598179548492842,0.21876238348883603,16.5311622640392
Europe (other),,2016,0.562534477913444,0.312424748718851,15.6315262597475
Europe (other),,2017,0.568051359930547,0.32345192264578304,15.0184125793061
Europe (other),,2018,0.818595807309272,0.304565822873678,15.2391946046451
Europe (other),,2019,0.6457172817449921,0.26514897304394097,14.777842125931699
Gabon,GAB,1965,,,1.265
Gabon,GAB,1966,,,1.4469999999999998
Gabon,GAB,1967,,,3.445
Gabon,GAB,1968,,,4.641
Gabon,GAB,1969,,,5.027
Gabon,GAB,1970,,,5.422999999999999
Gabon,GAB,1971,,,5.795
Gabon,GAB,1972,,,6.303
Gabon,GAB,1973,,,7.597
Gabon,GAB,1974,,,10.202
Gabon,GAB,1975,,,11.315
Gabon,GAB,1976,,,11.324000000000002
Gabon,GAB,1977,,,11.267000000000001
Gabon,GAB,1978,,,10.6
Gabon,GAB,1979,,,9.798
Gabon,GAB,1980,,,8.895
Gabon,GAB,1981,,,7.652
Gabon,GAB,1982,,,7.792000000000001
Gabon,GAB,1983,,,7.869
Gabon,GAB,1984,,,8.73
Gabon,GAB,1985,,,8.626
Gabon,GAB,1986,,,8.295
Gabon,GAB,1987,,,7.729
Gabon,GAB,1988,,,8.892000000000001
Gabon,GAB,1989,,,10.227
Gabon,GAB,1990,,,13.493
Gabon,GAB,1991,,,14.708
Gabon,GAB,1992,,,14.452
Gabon,GAB,1993,,,15.222999999999999
Gabon,GAB,1994,,,16.837
Gabon,GAB,1995,,,17.756
Gabon,GAB,1996,,,18.25
Gabon,GAB,1997,,,18.194000000000003
Gabon,GAB,1998,,,16.848
Gabon,GAB,1999,,,16.975
Gabon,GAB,2000,,,13.818878248973999
Gabon,GAB,2001,,,13.082079343365299
Gabon,GAB,2002,,,12.782489740082099
Gabon,GAB,2003,,,13.6812585499316
Gabon,GAB,2004,,,13.668673050615599
Gabon,GAB,2005,,,13.4980145690834
Gabon,GAB,2006,,,12.0804564295486
Gabon,GAB,2007,,,12.2609941176471
Gabon,GAB,2008,,,11.995066703146401
Gabon,GAB,2009,,,12.0335307113543
Gabon,GAB,2010,,,11.6437995896033
Gabon,GAB,2011,,,11.7979384404925
Gabon,GAB,2012,,,11.072526402188801
Gabon,GAB,2013,,,10.6556532147743
Gabon,GAB,2014,,,10.5308242134063
Gabon,GAB,2015,,,10.662393980848199
Gabon,GAB,2016,,,11.047942818057498
Gabon,GAB,2017,,,10.488931600547199
Gabon,GAB,2018,,,9.65911833105335
Gabon,GAB,2019,,,10.885088919288599
Germany,DEU,1970,,0.43246709999999994,
Germany,DEU,1971,,0.5327900999999999,
Germany,DEU,1972,,0.6378687,
Germany,DEU,1973,,0.7141482,
Germany,DEU,1974,,0.7417332,
Germany,DEU,1975,,0.6885071999999999,
Germany,DEU,1976,,0.7099551,
Germany,DEU,1977,,0.7058376000000001,
Germany,DEU,1978,,0.729765,
Germany,DEU,1979,,0.7308170999999999,
Germany,DEU,1980,,0.6653358,
Germany,DEU,1981,6.2321988676302,0.6815727,
Germany,DEU,1982,6.25937901387372,0.598329,
Germany,DEU,1983,5.914334123994241,0.6613668,
Germany,DEU,1984,5.98618049080356,0.6498918,
Germany,DEU,1985,6.22301572431072,0.6158772,
Germany,DEU,1986,6.0085777045532405,0.5045454,
Germany,DEU,1987,5.81783844236256,0.5662998,
Germany,DEU,1988,5.77295584546068,0.5269833,
Germany,DEU,1989,5.50839983060668,0.551529,
Germany,DEU,1990,5.23505478815903,0.5408864999999999,
Germany,DEU,1991,4.44431067972713,0.5542301620800001,
Germany,DEU,1992,4.08776785837273,0.562174866288,
Germany,DEU,1993,3.67809256172871,0.5594527764,
Germany,DEU,1994,3.3891542532833796,0.58651541424,
Germany,DEU,1995,3.3096458402259703,0.605221869168,
Germany,DEU,1996,3.09770629418355,0.655422271056,
Germany,DEU,1997,2.96708878659842,0.64428069384,
Germany,DEU,1998,2.7217713014797997,0.629530764912,
Germany,DEU,1999,2.6494037494612996,0.672419506752,
Germany,DEU,2000,2.54191205418492,0.635956163136,
Germany,DEU,2001,2.43910092659477,0.642001734864,
Germany,DEU,2002,2.44606260096894,0.6403241678399999,
Germany,DEU,2003,2.41992140778494,0.666563848272,
Germany,DEU,2004,2.44564083427574,0.616806577296,
Germany,DEU,2005,2.36855086560054,0.5955362935199999,
Germany,DEU,2006,2.23363266104224,0.588319590096,
Germany,DEU,2007,2.27820916655309,0.538910493408,
Germany,DEU,2008,2.0974169812711296,0.490862441664,
Germany,DEU,2009,1.94328985903076,0.458862059376,
Germany,DEU,2010,1.92166200299702,0.400463735616,
Germany,DEU,2011,1.9565370030514198,0.37675623182400003,
Germany,DEU,2012,2.00014300311942,0.340609410288,
Germany,DEU,2013,1.8891220029462799,0.309748507488,
Germany,DEU,2014,1.8477954328818202,0.290978748144,
Germany,DEU,2015,1.7924740027955401,0.27087959606400003,
Germany,DEU,2016,1.65950000258816,0.249229485792,
Germany,DEU,2017,1.65040015457396,0.229541812416,
Germany,DEU,2018,1.58186744446708,0.199503867024,
Germany,DEU,2019,1.26523985997327,0.19190733710400001,
Greece,GRC,1981,0.14561003764799998,,
Greece,GRC,1982,0.1525753656,,
Greece,GRC,1983,0.1664964756,,
Greece,GRC,1984,0.18097443,,
Greece,GRC,1985,0.202556211696,,
Greece,GRC,1986,0.21167916516,,
Greece,GRC,1987,0.2499136759008,,
Greece,GRC,1988,0.2632166760564,,
Greece,GRC,1989,0.29815047696240005,,
Greece,GRC,1990,0.29803735800000003,,
Greece,GRC,1991,0.289031547111329,,
Greece,GRC,1992,0.29287085088867304,,
Greece,GRC,1993,0.29990467488867306,,
Greece,GRC,1994,0.308181966222656,,
Greece,GRC,1995,0.31443287088867306,,
Greece,GRC,1996,0.30099743377734306,,
Greece,GRC,1997,0.322643189777343,,
Greece,GRC,1998,0.3402193679999989,,
Greece,GRC,1999,0.33638006422265604,,
Greece,GRC,2000,0.344221932445312,,
Greece,GRC,2001,0.35135625600000003,,
Greece,GRC,2002,0.359315346445312,,
Greece,GRC,2003,0.342312768000001,,
Greece,GRC,2004,0.357837414222656,,
Greece,GRC,2005,0.35746898399999893,,
Greece,GRC,2006,0.342074112222656,,
Greece,GRC,2007,0.351234822445311,,
Greece,GRC,2008,0.340365905999999,,
Greece,GRC,2009,0.34230857711132695,,
Greece,GRC,2010,0.30628116311132897,,
Greece,GRC,2011,0.314215149111327,,
Greece,GRC,2012,0.336815507777344,,
Greece,GRC,2013,0.281700456222657,,
Greece,GRC,2014,0.267293693777343,,
Greece,GRC,2015,0.237611953152001,,
Greece,GRC,2016,0.166323267684,,
Greece,GRC,2017,0.19122246035999999,,
Greece,GRC,2018,0.178977577608,,
Greece,GRC,2019,0.134132035560164,,
Hungary,HUN,1981,0.30062670757789506,,
Hungary,HUN,1982,0.30132639359336605,,
Hungary,HUN,1983,0.28905372098996196,,
Hungary,HUN,1984,0.28235804444482104,,
Hungary,HUN,1985,0.27448132050152896,,
Hungary,HUN,1986,0.25967394089472196,,
Hungary,HUN,1987,0.25778763124269,,
Hungary,HUN,1988,0.23757090188368696,,
Hungary,HUN,1989,0.227213984337204,,
Hungary,HUN,1990,0.205539473164229,,
Hungary,HUN,1991,0.19862025554031498,,
Hungary,HUN,1992,0.18062525332654,,
Hungary,HUN,1993,0.155607205459948,,
Hungary,HUN,1994,0.148366417346003,,
Hungary,HUN,1995,0.15093999735010802,,
Hungary,HUN,1996,0.16121836671495401,,
Hungary,HUN,1997,0.16837758025477498,,
Hungary,HUN,1998,0.153899197169492,,
Hungary,HUN,1999,0.142259696472746,,
Hungary,HUN,2000,0.13882395936553,,
Hungary,HUN,2001,0.126489802342938,,
Hungary,HUN,2002,0.1239146303084,,
Hungary,HUN,2003,0.12796251834380698,,
Hungary,HUN,2004,0.0974458650307951,,
Hungary,HUN,2005,0.073191376728,,
Hungary,HUN,2006,0.07354528693199999,,
Hungary,HUN,2007,0.0742240928159999,,
Hungary,HUN,2008,0.07090617942,,
Hungary,HUN,2009,0.0651484920600001,,
Hungary,HUN,2010,0.0667071539639998,,
Hungary,HUN,2011,0.0688915331280002,,
Hungary,HUN,2012,0.067259602224,,
Hungary,HUN,2013,0.0674794929599998,,
Hungary,HUN,2014,0.06648449994,,
Hungary,HUN,2015,0.0635675145119998,,
Hungary,HUN,2016,0.061231112639999995,,
Hungary,HUN,2017,0.0537233010120001,,
Hungary,HUN,2018,0.0532246150768661,,
Hungary,HUN,2019,0.0628383118140525,,
India,IND,1965,,,3.022
India,IND,1966,,,4.647
India,IND,1967,,,5.667000000000001
India,IND,1968,,,5.853
India,IND,1969,,,6.723
India,IND,1970,,0.022782478329765002,6.809
India,IND,1971,,0.0241423875,7.185
India,IND,1972,,0.0264812625,7.372999999999999
India,IND,1973,,0.0264119625,7.1979999999999995
India,IND,1974,,0.0298942875,7.49
India,IND,1975,,0.038270925,8.283
India,IND,1976,,0.0464916375,8.658999999999999
India,IND,1977,,0.04965345,10.185
India,IND,1978,,0.055457325,11.270999999999999
India,IND,1979,,0.068970825,12.839
India,IND,1980,,0.0407917125,9.399
India,IND,1981,2.6702775738,0.0712144125,14.975
India,IND,1982,2.64328180848,0.093364425,19.881
India,IND,1983,2.7966132840599998,0.11108789999999999,25.355999999999998
India,IND,1984,2.93423249412,0.1272261375,28.194000000000003
India,IND,1985,3.03015290868,0.1556218125,30.201999999999998
India,IND,1986,3.25953302688,0.2174408775,31.622
India,IND,1987,3.57294347334,0.25047722699999997,30.684
India,IND,1988,3.7984879315800004,0.293417586,32.286
India,IND,1989,4.13073827586,0.3488565465,34.449
India,IND,1990,4.4501999098,0.41733846,34.171
India,IND,1991,4.7585669664,0.464788863,32.18
India,IND,1992,5.022354312,0.5196488220000001,29.186
India,IND,1993,5.18892894312,0.5280150645,27.875
India,IND,1994,5.277942518040001,0.570849048,32.378
India,IND,1995,5.572451914019999,0.650801844,36.647
India,IND,1996,5.97223587316,0.7103419784999999,34.8
India,IND,1997,6.17005965977638,0.7722947925,35.585
India,IND,1998,6.13240625027848,0.8475435045,34.695
India,IND,1999,5.998335600922821,0.8684412659999999,34.614000000000004
India,IND,2000,6.37629036677824,0.9130569525,34.164
India,IND,2001,6.457525569920531,0.9153989459999999,34.177
India,IND,2002,6.7437774849443795,0.95595885,35.242
India,IND,2003,7.03704190484063,1.023368346,35.388000000000005
India,IND,2004,7.59949760615463,1.012959486,36.335
India,IND,2005,7.94577524572533,1.02643695,34.925
India,IND,2006,8.29326682120341,1.01472525,36.045
India,IND,2007,8.8031113626517,1.04272245,36.441
India,IND,2008,9.5232721288652,1.05810705,37.793
India,IND,2009,10.301266889979301,1.30139779607214,37.9979
India,IND,2010,10.564905913834199,1.70745075765911,41.270007
India,IND,2011,10.4952962009895,1.54560219650731,42.880309000000004
India,IND,2012,10.6783576583897,1.3416416209393403,42.548619
India,IND,2013,10.706820350278699,1.1182726117931499,42.470620000000004
India,IND,2014,11.281405730101,1.05678785577386,41.6404721284586
